"YYYYMMDD" "HHMM" "sat" "lat" "lon" "T21" "T31" "sample" "FRP" "conf" "type"
20090907 615 "A" -1.743 110.044 326.8 304 793 17.7 78 0
20090907 615 "A" -1.726 110.098 353.4 303.2 787 61 94 0
20090907 615 "A" -1.727 110.088 369.6 308.1 788 109.5 100 0
20090907 615 "A" -1.693 110.068 316.3 302.6 789 6.1 32 0
20090907 615 "A" -1.617 110.409 387.7 312.9 751 178.5 100 0
20090907 615 "A" -1.618 110.4 339.7 306.5 752 31.5 89 0
20090907 615 "A" -1.608 110.408 337.2 307 751 27 88 0
20090907 615 "A" -1.609 110.399 328.5 304.7 752 14.7 62 0
20090907 615 "A" -1.649 110.052 315.1 300.7 790 5.1 34 0
20090907 615 "A" -1.619 110.067 352.6 304.3 788 62 96 0
20090907 615 "A" -1.621 110.057 352.1 303.5 789 60.4 96 0
20090907 615 "A" -1.568 110.366 332.7 305.4 755 22.4 0 0
20090907 615 "A" -1.569 110.356 340.4 305.4 756 34.9 78 0
20090907 615 "A" -1.549 110.375 321.1 304.4 753 7.7 51 0
20090907 615 "A" -1.529 110.382 330.6 303 752 18.2 78 0
20090907 615 "A" -1.5 110.267 337.2 303.2 764 30.2 88 0
20090907 615 "A" -1.501 110.258 326.4 301.4 765 16.3 76 0
20090907 615 "A" -1.51 110.194 318.4 303.5 772 8.6 40 0
20090907 615 "A" -1.511 110.185 334.8 305.6 773 28.7 86 0
20090907 615 "A" -1.502 110.184 367.9 306 773 105.2 100 0
20090907 615 "A" -1.503 110.175 320.3 301.8 774 10.6 67 0
20090907 615 "A" -1.507 110.147 317.3 301.7 777 8.5 64 0
20090907 615 "A" -1.511 110.12 353.3 302.2 780 64 97 0
20090907 615 "A" -1.512 110.111 342.3 301.2 781 41.5 91 0
20090907 615 "A" -1.464 110.385 330.2 302.4 750 20.2 71 0
20090907 615 "A" -1.465 110.376 320.1 301.5 751 8.7 29 0
20090907 615 "A" -1.499 110.14 332.4 303.3 777 26.7 84 0
20090907 615 "A" -1.5 110.131 320.3 301.3 778 11.4 70 0
20090907 615 "A" -1.507 110.085 327.7 302.4 783 17.9 79 0
20090907 615 "A" -1.508 110.076 321.9 303.7 784 11.5 67 0
20090907 615 "A" -1.494 110.111 338.9 302 780 34.8 89 0
20090907 615 "A" -1.495 110.102 336 302.4 781 30.3 87 0
20090907 615 "A" -1.446 110.382 320.5 302.8 750 9.3 64 0
20090907 615 "A" -1.447 110.373 325.1 302.1 751 14.4 77 0
20090907 615 "A" -1.45 110.226 317.8 303.3 767 6 43 0
20090907 615 "A" -1.42 110.369 320.2 304.3 751 9.5 70 0
20090907 615 "A" -1.421 110.36 327.4 303.7 752 17.7 79 0
20090907 615 "A" -1.456 110.115 332.9 305.5 779 23.1 84 0
20090907 615 "A" -1.46 110.088 331.5 304.9 782 20.4 70 0
20090907 615 "A" -1.423 110.286 317.3 302.8 760 5.8 48 0
20090907 615 "A" -1.424 110.277 319.9 303.5 761 8.4 64 0
20090907 615 "A" -1.451 110.086 364.7 304.8 782 92.1 100 0
20090907 615 "A" -1.415 110.146 339.2 304.4 775 30.4 66 0
20090907 615 "A" -1.419 110.119 338.9 308.4 778 27.6 52 0
20090907 615 "A" -1.413 110.103 344 306 779 37.2 88 0
20090907 615 "A" -1.397 110.147 323 302.8 774 11.5 56 0
20090907 615 "A" -1.404 110.102 348.4 305.7 779 47.4 94 0
20090907 615 "A" -1.393 110.11 338.4 308.4 778 29.5 43 0
20090907 615 "A" -1.395 110.101 351.2 308.8 779 54.3 96 0
20090907 615 "A" -1.385 110.099 330.7 304.8 779 19.6 49 0
20090907 1837 "A" -1.394 110.111 307.7 293.9 1132 13.4 72 0
20090907 1837 "A" -1.389 110.104 306.9 293.7 1132 11.1 20 0
20090907 1837 "A" -1.496 110.185 308.8 294.2 1138 16.7 76 0
20090907 1837 "A" -1.498 110.201 304.5 293.8 1139 10.6 60 0
20090907 1837 "A" -1.609 110.41 310.8 290.4 1153 23.6 81 0
20090907 1837 "A" -1.709 110.306 323.5 293.9 1148 46.2 100 0
20090907 1837 "A" -1.711 110.322 320.2 293.3 1149 39.2 100 0
20090907 1837 "A" -1.704 110.301 308.4 293.5 1148 16.6 74 0
20090907 1837 "A" -1.716 110.3 339.6 294.3 1148 97.8 100 0
20090907 1837 "A" -1.718 110.316 328.7 293.9 1149 61.4 100 0
20090907 1837 "A" -1.72 110.332 313.5 293.1 1150 25.7 87 0
20090907 1837 "A" -1.723 110.266 351.5 294.6 1146 151.8 100 0
20090907 1837 "A" -1.725 110.282 378.2 297.7 1147 345.6 100 0
20090907 1837 "A" -1.728 110.298 332.9 294.2 1148 73 100 0
20090907 1837 "A" -1.73 110.314 338.6 294.3 1149 95.3 100 0
20090907 1837 "A" -1.737 110.28 390 297.1 1147 473.8 100 0
20090907 1837 "A" -1.739 110.296 352 295.6 1148 157.4 100 0
20090907 1837 "A" -1.868 110.141 310.9 293.7 1140 20.6 81 0
20090907 1837 "A" -1.87 110.156 303.6 293.6 1141 9.6 32 0
20090907 1837 "A" -1.864 110.136 305.1 293.2 1140 12.1 63 0
20090907 1837 "A" -1.866 110.152 310.7 294.2 1141 20.8 81 0
20090908 1441 "T" -1.859 110.154 306.4 292.2 1245 19.3 48 0
20090908 1441 "T" -1.863 110.131 311.9 292.2 1246 34.9 84 0
20090908 1441 "T" -1.854 110.148 307 292.3 1245 20.8 43 0
20090908 1441 "T" -1.732 110.315 319.3 292.1 1237 57 98 0
20090908 1441 "T" -1.735 110.293 352 293.4 1238 245.2 100 0
20090908 1441 "T" -1.738 110.27 327.9 292.7 1239 90.9 100 0
20090908 1441 "T" -1.721 110.291 374.3 293.7 1238 490.5 100 0
20090908 1441 "T" -1.724 110.268 401.7 295.3 1239 1001.8 100 0
20090908 1441 "T" -1.739 110.309 308.1 291.9 1237 22.8 47 0
20090908 1441 "T" -1.742 110.287 311.4 292.3 1238 29.7 69 0
20090908 1441 "T" -1.722 110.329 310.9 291.9 1236 29.2 45 0
20090908 1441 "T" -1.725 110.307 321.5 292.2 1237 63 100 0
20090908 1441 "T" -1.728 110.285 383.3 295.5 1238 628.9 100 0
20090908 1441 "T" -1.731 110.263 357 293.6 1239 290.1 100 0
20090908 1441 "T" -1.711 110.305 305.8 292 1237 17.7 30 0
20090908 1441 "T" -1.715 110.283 362.1 293 1238 343.6 100 0
20090908 1441 "T" -1.718 110.261 351.7 292.5 1239 243.6 100 0
20090908 1442 "T" -1.502 110.195 305.6 292.3 1240 20.5 65 0
20090908 1442 "T" -1.506 110.173 309.6 292.3 1241 30.8 78 0
20090908 657 "A" -1.99 110.382 313 295.1 16 37.8 53 0
20090908 657 "A" -1.989 110.377 313.5 295.2 16 36.7 18 0
20090908 658 "A" -1.756 110.251 313.5 283.6 18 65.6 40 0
20090908 658 "A" -1.739 110.249 356 285.1 18 565.1 80 0
20090908 658 "A" -1.586 110.408 310.5 280.5 13 51.6 24 0
20090908 1742 "A" -1.708 110.27 304.6 275 56 38.3 35 0
20090908 1742 "A" -1.713 110.3 311.5 276.3 57 65.8 83 0
20090908 1742 "A" -1.724 110.268 306.8 275.8 56 46.9 66 0
20090908 1742 "A" -1.728 110.297 323.4 277.1 57 127.7 100 0
20090908 1742 "A" -1.862 110.15 301.6 284.8 53 24.7 38 0
20090909 1524 "T" -1.867 110.146 313.1 291.6 325 16.5 86 0
20090909 1524 "T" -1.857 110.144 305.9 291 325 8.9 66 0
20090909 1524 "T" -1.806 110.275 342.7 290.9 314 75.8 100 0
20090909 1524 "T" -1.808 110.262 360.2 292.3 315 138.6 100 0
20090909 1524 "T" -1.809 110.25 305.2 290.9 316 7.3 63 0
20090909 1524 "T" -1.795 110.273 346.5 290.5 314 86.8 100 0
20090909 1524 "T" -1.797 110.261 370.6 292 315 189.1 100 0
20090909 1524 "T" -1.504 110.193 305.2 290.4 315 7.9 63 0
20090909 1524 "T" -1.505 110.181 320.4 291.1 316 27.3 100 0
20090909 1524 "T" -1.507 110.169 305.1 290.3 317 7.4 61 0
20090909 602 "A" -1.866 110.145 328.6 297.7 1067 32.5 78 0
20090909 602 "A" -1.868 110.132 320.7 297 1068 17.8 40 0
20090909 602 "A" -1.804 110.269 343.6 298.6 1057 71.8 92 0
20090909 602 "A" -1.806 110.256 328.2 296 1058 31.7 78 0
20090909 602 "A" -1.678 110.362 313.7 295.5 1048 9.2 38 0
20090909 602 "A" -1.65 110.062 320.6 292.4 1070 22.9 70 0
20090909 603 "A" -1.515 110.178 317.7 298.4 1059 15.7 71 0
20090909 603 "A" -1.503 110.189 328.3 299.7 1058 33.2 82 0
20090909 603 "A" -1.505 110.176 333.4 299.3 1059 45.3 86 0
20090909 603 "A" -1.371 110.164 311.5 292.5 1058 8.8 49 0
20090909 1825 "A" -1.499 110.18 300.2 269.3 892 7.6 20 0
20090909 1825 "A" -1.5 110.19 301.5 268.4 893 8.4 41 0
20090909 1825 "A" -1.788 110.264 302.6 292.5 906 3.9 50 0
20090909 1825 "A" -1.797 110.263 381.7 295.4 906 191.7 100 0
20090909 1825 "A" -1.799 110.273 376.2 297.1 907 165.7 100 0
20090909 1825 "A" -1.862 110.145 311 293 896 10.8 81 0
20090909 1825 "A" -1.863 110.155 305.3 293 897 6.2 64 0
20090910 347 "T" -1.801 110.244 353.5 292.4 1334 511.7 84 0
20090910 347 "T" -1.806 110.282 354.4 292.5 1335 535 92 0
20090910 347 "T" -1.804 110.237 342.3 292.7 1334 331.8 91 0
20090910 347 "T" -1.809 110.274 355.4 293.5 1335 554 98 0
20090910 1429 "T" -1.606 110.387 303 290.6 1338 29.7 35 0
20090910 645 "A" -2.039 110.17 326.5 295.4 131 59.9 75 0
20090910 645 "A" -1.992 110.403 321.4 296.2 120 36.9 74 0
20090910 645 "A" -2.016 110.145 335.1 295.8 132 94.8 66 0
20090910 645 "A" -1.986 110.162 315.6 294.2 131 22.9 59 0
20090910 645 "A" -1.8 110.273 318.8 298 124 25.8 20 0
20090910 645 "A" -1.804 110.252 334.4 300 125 93.5 86 0
20090910 645 "A" -1.738 110.086 318.3 300 132 31.3 54 0
20090910 645 "A" -1.635 110.064 320 297.2 132 37.8 64 0
20090910 645 "A" -1.541 110.087 325.9 297.1 130 56.6 62 0
20090910 645 "A" -1.544 110.066 346.3 298.6 131 162.7 71 0
20090911 251 "T" -1.496 110.409 316.3 295.8 297 10.4 36 0
20090911 251 "T" -1.497 110.31 320.7 298.9 290 15 74 0
20090911 251 "T" -1.593 110.409 333.5 298.2 299 39.9 83 0
20090911 252 "T" -1.708 110.346 326.9 296.8 296 27.3 80 0
20090911 252 "T" -1.71 110.359 324.5 295.2 297 23.2 78 0
20090911 1512 "T" -2.009 110.402 309.5 294.5 598 7.3 76 0
20090911 1512 "T" -2.01 110.392 312.3 294.5 599 9.5 83 0
20090911 1512 "T" -1.861 110.147 311.9 295.1 622 8.6 82 0
20090911 1512 "T" -1.815 110.407 314.6 295 593 11 89 0
20090911 1512 "T" -1.593 110.41 350.7 296.8 588 62.5 100 0
20090911 1512 "T" -1.575 110.41 312.2 294.9 587 8.1 31 0
20090911 1512 "T" -1.531 110.075 305.8 295.2 622 4.1 62 0
20090911 1512 "T" -1.506 110.182 312.7 295.9 610 9.3 84 0
20090911 1512 "T" -1.508 110.173 310.2 295.4 611 7.4 78 0
20090911 1512 "T" -1.496 110.19 317.4 295.9 609 13.4 95 0
20090911 1512 "T" -1.461 110.111 313.4 295.9 617 9.7 86 0
20090911 1512 "T" -1.463 110.102 318.3 296.3 618 13.9 96 0
20090911 1512 "T" -1.452 110.11 311 295.3 617 8 80 0
20090911 1512 "T" -1.404 110.124 308 295.2 614 5.3 71 0
20090911 1512 "T" -1.407 110.106 315.2 295.5 616 10.5 90 0
20090911 550 "A" -2.135 110.273 314.8 296.9 1240 24.9 63 0
20090911 550 "A" -1.949 110.394 319.7 293.3 1233 38.1 75 0
20090911 550 "A" -1.865 110.404 320.6 292.3 1232 35.1 40 0
20090911 550 "A" -1.868 110.382 323 292.4 1233 42.8 67 0
20090911 550 "A" -1.857 110.396 324.1 292.7 1232 49.5 80 0
20090911 550 "A" -1.86 110.375 316.5 292.6 1233 21.6 28 0
20090911 550 "A" -1.851 110.146 316.6 293 1243 29.5 13 0
20090911 550 "A" -1.811 110.232 322.1 287 1239 51.1 58 0
20090911 550 "A" -1.805 110.226 330.1 285 1239 90.8 85 0
20090911 550 "A" -1.74 110.285 316.3 279.6 1236 38.9 67 0
20090911 550 "A" -1.746 110.096 306.2 284.2 1244 13.2 27 0
20090911 550 "A" -1.638 110.057 339 285.2 1245 148.6 68 0
20090911 550 "A" -1.609 110.41 317.3 278.7 1229 39.3 37 0
20090911 550 "A" -1.595 110.408 331.4 278.3 1229 93.9 86 0
20090911 550 "A" -1.477 110.207 317 288.1 1237 40.2 66 0
20090911 550 "A" -1.465 110.091 312.3 288.1 1242 24.4 22 0
20090911 550 "A" -1.47 110.109 312.3 288 1241 25.7 25 0
20090911 550 "A" -1.412 110.124 316.7 290.8 1240 34.2 56 0
20090911 550 "A" -1.415 110.101 320.3 293 1241 44.1 59 0
20090911 1812 "A" -1.399 110.112 305.2 294.6 555 4.2 51 0
20090911 1812 "A" -1.401 110.131 305 294.5 557 4.1 53 0
20090911 1812 "A" -1.454 110.108 314.6 295.3 556 11.7 90 0
20090911 1812 "A" -1.455 110.117 308 294.8 557 6.5 73 0
20090911 1812 "A" -1.463 110.107 311.6 295.3 556 9 83 0
20090911 1812 "A" -1.494 110.196 318.8 295.7 566 15 97 0
20090911 1812 "A" -1.501 110.176 307.4 294.6 564 5.9 71 0
20090911 1812 "A" -1.502 110.186 311.3 295.2 565 8.8 82 0
20090911 1813 "A" -2.002 110.398 314.7 294.1 599 11.5 90 0
20090911 1813 "A" -2.013 110.406 304.4 294 600 4.3 60 0
20090912 334 "T" -1.721 110.271 323.1 296.3 1226 48.7 78 0
20090912 334 "T" -1.725 110.292 325 296.1 1227 54.9 80 0
20090912 633 "A" -2.134 110.276 320.7 302.3 315 16.3 61 0
20090912 633 "A" -2.015 110.394 325.3 301.1 304 24.1 40 0
20090912 633 "A" -2.046 110.182 318.6 298.6 321 11 31 0
20090912 633 "A" -1.902 110.123 327 298.8 323 23.1 38 0
20090912 633 "A" -1.837 110.355 323.5 298.7 304 15.1 51 0
20090912 633 "A" -1.842 110.317 321.5 300.3 307 14.1 38 0
20090912 633 "A" -1.819 110.405 321.5 300.2 300 16.1 69 0
20090912 633 "A" -1.832 110.316 332.6 299.4 307 35.8 84 0
20090912 633 "A" -1.723 110.28 348 302.8 308 77.8 94 0
20090912 633 "A" -1.725 110.268 327.8 299.5 309 25.1 39 0
20090912 633 "A" -1.642 110.061 324.7 300.6 324 19.1 50 0
20090912 633 "A" -1.498 110.307 323.4 297.8 302 17.7 75 0
20090912 633 "A" -1.504 110.192 325.2 300.3 311 23.3 77 0
20090912 633 "A" -1.505 110.179 320.8 301 312 16.2 70 0
20090912 633 "A" -1.479 110.214 328.8 302.7 309 30.5 81 0
20090912 633 "A" -1.462 110.11 327 300.8 317 22.8 70 0
20090912 633 "A" -1.464 110.098 323.5 302.3 318 15.3 47 0
20090913 1500 "T" -2.226 110.284 303.7 290.7 937 4.5 57 0
20090913 1500 "T" -2.227 110.273 307.9 291.2 938 8 73 0
20090913 1500 "T" -1.857 110.153 302.4 273.3 942 7.8 49 0
20090913 538 "A" -2.181 110.121 316 289.8 1346 70.6 28 0
20090913 538 "A" -2.18 110.114 319.2 289.9 1346 104.2 0 0
20090913 538 "A" -1.599 110.405 327.3 293.8 1336 129.1 55 0
20090913 538 "A" -1.596 110.397 322.9 293.5 1336 101.3 0 0
20090913 538 "A" -1.501 110.183 313.5 294 1341 50.2 62 0
20090913 1800 "A" -1.457 110.114 304.9 286 278 10.5 62 0
20090913 1800 "A" -1.496 110.198 303.6 289.1 285 7.6 56 0
20090914 322 "T" -1.835 110.402 317.4 295.5 1049 11.1 36 0
20090914 322 "T" -1.858 110.152 320.9 296.7 1030 16.9 73 0
20090914 621 "A" -2.23 110.285 330.4 299 610 20.7 82 0
20090914 621 "A" -2.231 110.276 326.1 297.7 611 15.6 78 0
20090914 621 "A" -2.233 110.267 339.3 298.6 612 35 89 0
20090914 621 "A" -1.656 110.058 324.9 292.6 621 14.4 55 0
20090914 621 "A" -1.498 110.13 317 295.2 610 7.9 68 0
20090914 621 "A" -1.466 110.101 321.2 297.7 612 10.6 32 0
20090914 621 "A" -1.423 110.141 318.4 294.5 607 9.6 69 0
20090914 621 "A" -1.424 110.132 322.4 295.3 608 13 76 0
20090918 556 "A" -1.577 110.056 306.2 288.7 1168 11.6 15 0
20090920 1506 "T" -1.789 110.264 300.4 289.7 775 3.2 27 0
20090922 1454 "T" -1.785 110.268 317.9 292.2 1060 25 96 0
20090922 1454 "T" -1.787 110.255 304.5 292 1061 8.3 60 0
20090922 1454 "T" -1.771 110.292 306.8 292.1 1058 10.7 69 0
20090922 1754 "A" -1.756 110.306 302.2 290.8 195 9.8 30 0
20090922 1754 "A" -1.768 110.304 301.4 290.9 195 8.7 24 0
20090923 316 "T" -1.482 110.214 319.5 301.4 891 10.9 38 0
20090923 316 "T" -1.507 110.19 314.5 299.1 889 7.5 36 0
20090923 316 "T" -1.838 110.2 315.5 299.1 897 7.5 45 0
20090923 1536 "T" -1.782 110.279 302.3 291.1 126 11.4 18 0
20090923 1536 "T" -1.785 110.257 309.3 291.4 127 26 77 0
20090923 1536 "T" -1.766 110.298 319 291.2 125 55.2 98 0
20090923 1536 "T" -1.769 110.277 308.9 291 126 25.3 72 0
20090923 1536 "T" -1.752 110.296 312.7 290.9 125 34.5 64 0
20090923 1536 "T" -1.771 110.292 313.9 291.2 125 36.6 48 0
20090923 1536 "T" -1.754 110.312 304.7 290.6 124 16.8 34 0
20090923 1536 "T" -1.757 110.29 321 291.2 125 62.1 100 0
20090923 615 "A" -1.951 110.17 318.7 294.1 782 10.1 44 0
20090923 615 "A" -1.938 110.131 319.1 293.2 786 10.4 0 0
20090923 615 "A" -1.883 110.132 327.4 301 785 17 63 0
20090923 615 "A" -1.873 110.134 330.7 304.9 784 20.1 63 0
20090923 615 "A" -1.875 110.125 327.6 304.1 785 16 30 0
20090923 615 "A" -1.789 110.271 349.4 302 768 48.9 95 0
20090923 615 "A" -1.79 110.262 397.5 305.2 769 232 94 0
20090923 615 "A" -1.424 110.379 367.5 296.3 748 100.4 94 0
20090923 1837 "A" -1.76 110.306 313.4 291.8 1150 26.1 82 0
20090923 1837 "A" -1.769 110.288 307.2 291.6 1149 15.6 63 0
20090923 1837 "A" -1.779 110.27 306.5 291.9 1148 14.4 50 0
20090923 1837 "A" -1.784 110.262 303.6 291.9 1148 10.8 56 0
20090924 657 "A" -1.791 110.248 329 289 18 190 76 0
20090924 657 "A" -1.784 110.281 322.4 288.3 17 138.5 40 0
20090924 657 "A" -1.789 110.243 324.7 288.8 18 155.1 55 0
20090925 304 "T" -1.422 110.116 318.7 300.2 552 7.3 53 0
20090925 304 "T" -2.073 110.405 324.7 300.2 597 13 78 0
20090925 1524 "T" -1.889 110.124 300.5 284.9 327 5.7 21 0
20090925 1524 "T" -1.876 110.135 305.5 285.3 326 10.1 64 0
20090925 1524 "T" -1.878 110.123 310.6 286 327 15.5 80 0
20090925 602 "A" -2.135 110.275 321.3 301.6 1060 20.1 75 0
20090925 602 "A" -1.959 110.144 323.4 299.3 1067 21.1 29 0
20090925 602 "A" -1.885 110.12 349.6 294.3 1068 91.7 95 0
20090925 602 "A" -1.893 110.116 331.5 296.6 1068 37.1 62 0
20090925 602 "A" -1.784 110.274 325.9 293.7 1055 25.3 61 0
20090925 602 "A" -1.771 110.285 346.5 297.7 1054 75.1 94 0
20090925 602 "A" -1.773 110.272 329.9 292.6 1055 32.4 55 0
20090925 602 "A" -1.775 110.292 329.4 298.3 1053 28.2 79 0
20090925 602 "A" -1.777 110.279 351.1 297.7 1054 91.1 96 0
20090925 602 "A" -1.391 110.406 334.6 297.3 1038 47 76 0
20090927 251 "T" -1.51 110.084 320.3 299.8 274 14.6 34 0
20090927 251 "T" -1.656 110.071 319.9 301.5 275 15.7 34 0
20090927 1512 "T" -1.913 110.137 305.9 288.3 624 5.5 33 0
20090927 1512 "T" -1.914 110.128 307.9 288.5 625 6.9 51 0
20090927 1512 "T" -1.896 110.126 308.2 286.3 625 6.8 16 0
20090927 1512 "T" -1.837 110.212 303.3 291.3 614 4 51 0
20090927 1512 "T" -1.839 110.203 313.1 291.5 615 11 86 0
20090927 1512 "T" -1.84 110.194 304.5 290.3 616 4.9 59 0
20090927 1512 "T" -1.795 110.252 320.8 292.6 609 16.7 100 0
20090927 1512 "T" -1.785 110.26 323.9 293.1 608 19.7 100 0
20090927 1512 "T" -1.786 110.251 308.1 292.2 609 5.7 18 0
20090927 1512 "T" -1.771 110.294 306.3 292.7 604 5.2 19 0
20090927 1512 "T" -1.772 110.285 313 293.4 605 9.6 67 0
20090927 1512 "T" -1.773 110.276 339.5 294.5 606 40.7 100 0
20090927 1512 "T" -1.776 110.258 311 293.6 608 7.8 46 0
20090927 1512 "T" -1.76 110.302 307.6 293.2 603 6.6 72 0
20090927 1512 "T" -1.762 110.293 308.3 293.4 604 6.9 74 0
20090927 1512 "T" -1.764 110.275 311.5 293.8 606 8.1 34 0
20090927 1512 "T" -1.751 110.301 336.5 294.5 603 36.5 100 0
20090927 1512 "T" -1.753 110.292 310.9 294.2 604 8 27 0
20090927 1512 "T" -1.726 110.153 304.6 292.5 618 4.9 60 0
20090927 1512 "T" -1.728 110.144 304 292.1 619 4.6 57 0
20090927 1512 "T" -1.655 110.073 304.4 292.8 625 4.4 59 0
20090927 1512 "T" -1.582 110.065 303.4 292.3 624 4.1 51 0
20090927 1512 "T" -1.515 110.083 314.9 292.1 621 9.9 32 0
20090927 1512 "T" -1.507 110.082 322.8 291.6 621 17.9 100 0
20090927 1512 "T" -1.466 110.107 306.9 293.5 617 5 7 0
20090927 1512 "T" -1.456 110.114 306.9 293.2 616 5.1 10 0
20090927 1512 "T" -1.457 110.105 324 295 617 19.7 100 0
20090927 1512 "T" -1.377 110.407 321.3 295.1 583 17.5 100 0
20090927 1512 "T" -1.411 110.108 306.3 292.8 616 5.1 54 0
20090927 550 "A" -2.027 110.209 314.4 295.1 1241 27.3 64 0
20090927 550 "A" -1.921 110.12 325.9 297.1 1244 59.7 54 0
20090927 550 "A" -1.847 110.195 318.1 295.2 1240 34.2 66 0
20090927 550 "A" -1.796 110.256 325.2 292.5 1237 56.6 73 0
20090927 550 "A" -1.78 110.276 364.5 293.4 1236 339.5 100 0
20090927 550 "A" -1.766 110.275 328.7 294.5 1236 66.2 62 0
20090927 550 "A" -1.786 110.273 322.8 291.6 1236 43 31 0
20090927 550 "A" -1.79 110.251 328.5 293.4 1237 68 57 0
20090927 550 "A" -1.773 110.271 357.8 295.3 1236 269.7 99 0
20090927 550 "A" -1.756 110.291 361.5 293.4 1235 307.1 100 0
20090927 550 "A" -1.519 110.086 355.8 293 1242 260.8 98 0
20090927 550 "A" -1.522 110.063 342.1 287.6 1243 143.6 69 0
20090927 550 "A" -1.509 110.1 337.1 294.1 1241 118.7 76 0
20090927 550 "A" -1.512 110.078 369 291.2 1242 405.5 94 0
20090927 550 "A" -1.464 110.117 337.1 288.3 1240 123.3 89 0
20090927 550 "A" -1.468 110.094 335.1 288.3 1241 108.3 83 0
20090927 550 "A" -1.462 110.089 326.9 288.4 1241 63.1 61 0
20090927 550 "A" -1.417 110.106 333.7 294.3 1240 100.9 82 0
20090927 1812 "A" -1.448 110.108 321.6 295.6 557 18.4 100 0
20090927 1812 "A" -1.45 110.117 310.9 294.3 558 8.9 72 0
20090927 1812 "A" -1.457 110.106 306.6 294.7 557 6 69 0
20090927 1812 "A" -1.459 110.115 304.4 293.9 558 4.7 60 0
20090927 1812 "A" -1.501 110.085 312 295.3 556 8.8 62 0
20090927 1812 "A" -1.51 110.084 314.9 295.5 556 10.9 77 0
20090927 1812 "A" -1.511 110.093 308.3 295.1 557 5.9 22 0
20090927 1812 "A" -1.723 110.153 304.4 293.4 568 5.3 60 0
20090927 1812 "A" -1.753 110.297 311.7 293.8 584 9.4 79 0
20090927 1812 "A" -1.754 110.307 315.3 293.4 585 12.8 91 0
20090927 1812 "A" -1.768 110.279 323.4 294.3 583 19.4 100 0
20090927 1812 "A" -1.769 110.288 308.7 293.8 584 7.8 75 0
20090927 1812 "A" -1.774 110.26 308.6 294.4 581 7 49 0
20090927 1812 "A" -1.783 110.259 308 294.2 581 6.7 56 0
20090927 1812 "A" -1.792 110.257 311.4 293.6 581 8.9 57 0
20090927 1812 "A" -1.832 110.214 303.6 293.4 577 4.6 56 0
20090927 1812 "A" -1.84 110.204 304.6 293.4 576 5.2 61 0
20090928 334 "T" -1.377 110.406 314.6 296.8 1229 23 62 0
20090928 334 "T" -1.415 110.103 319.4 300.9 1215 25.3 40 0
20090928 334 "T" -1.454 110.112 330.2 301.1 1216 64.5 60 0
20090928 334 "T" -1.457 110.132 324.8 299.9 1217 44.6 27 0
20090928 334 "T" -1.467 110.11 324.1 299.6 1216 39.7 28 0
20090928 334 "T" -1.505 110.188 316.7 298.5 1220 29 69 0
20090928 334 "T" -1.502 110.183 313.3 298.2 1220 18.5 37 0
20090928 334 "T" -1.575 110.41 326.4 298.8 1231 52.6 66 0
20090928 334 "T" -1.588 110.408 319.6 299.6 1231 28.2 41 0
20090928 334 "T" -1.616 110.056 328.3 299.7 1215 57.5 22 0
20090928 334 "T" -1.632 110.075 332.5 301.1 1216 78.4 52 0
20090928 334 "T" -1.655 110.051 333.2 299.3 1215 76.1 55 0
20090928 334 "T" -1.658 110.071 327.5 300.2 1216 56.2 41 0
20090928 334 "T" -1.726 110.097 318.5 300.1 1218 33.6 62 0
20090928 334 "T" -1.756 110.307 328.5 299.7 1228 53.9 82 0
20090928 334 "T" -1.74 110.096 316 299.5 1218 25.3 37 0
20090928 334 "T" -1.764 110.262 334.7 299.8 1226 87.2 66 0
20090928 334 "T" -1.767 110.283 344.2 300.5 1227 141.5 92 0
20090928 334 "T" -1.78 110.282 337.8 300.7 1227 100.5 89 0
20090928 334 "T" -1.79 110.259 337.3 299.8 1226 98.9 83 0
20090928 334 "T" -1.799 110.251 327.7 300.7 1226 55.4 47 0
20090928 334 "T" -1.846 110.201 316.7 297.9 1224 26.1 40 0
20090928 334 "T" -1.833 110.014 315.1 295.8 1215 19.3 51 0
20090928 633 "A" -1.874 110.122 369.1 298.7 322 157 100 0
20090928 633 "A" -1.835 110.199 329.7 298.5 315 29.4 82 0
20090928 633 "A" -1.837 110.186 328 301.8 316 25.9 74 0
20090928 633 "A" -1.727 110.088 318.1 294.1 322 12.5 25 0
20090928 633 "A" -1.734 110.039 323.5 297.4 326 20.1 75 0
20090928 633 "A" -1.661 110.06 328.8 302.8 323 24.6 56 0
20090928 633 "A" -1.651 110.059 335.2 303.5 323 36.2 61 0
20090928 633 "A" -1.638 110.069 340.9 304.5 322 51.2 49 0
20090928 633 "A" -1.626 110.08 328.2 300.8 321 26.1 31 0
20090928 633 "A" -1.628 110.068 340.1 305 322 50.2 69 0
20090928 633 "A" -1.618 110.066 332.2 300.7 322 32.9 60 0
20090928 633 "A" -1.533 110.085 338.9 302.4 319 45.2 72 0
20090928 633 "A" -1.522 110.083 346.9 301.3 319 65.1 93 0
20090928 633 "A" -1.526 110.059 346.1 305.6 321 59.3 93 0
20090928 633 "A" -1.51 110.094 353.5 301.7 318 87.8 97 0
20090928 633 "A" -1.512 110.082 349.8 303 319 73.1 95 0
20090928 633 "A" -1.514 110.07 332.9 302.1 320 25.6 49 0
20090928 633 "A" -1.496 110.117 324.4 298.8 316 17.8 24 0
