Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir,precip_CP
Stasiun Meteorologi Rahadi Oesman,96615,5/11/1999,24.4,29.8,26.9,93,2.2,4.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/11/1999,24.6,30,25.4,95,2.2,3.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/11/1999,24,29.8,26.7,86,1.8,3,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/11/1999,24,30.6,26.8,87,12.8,5.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/11/1999,24.4,31.2,27.4,87,0,6.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/11/1999,24,31.6,27.1,87,0,6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/11/1999,24.6,32,28.7,83,0,7.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/11/1999,25,30,27.3,88,0,0.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/11/1999,25,30.6,27.1,87,27.7,2.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/11/1999,24,25.6,24.5,96,70.6,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/11/1999,23.2,30.8,26.2,90,53.2,7,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/11/1999,22.4,29.4,25.7,88,0.7,1.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/11/1999,23.4,29.8,25.4,94,40.4,2.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/11/1999,23,28.4,25.1,90,6.2,0.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/11/1999,23,31,27.2,86,25.7,7.5,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/11/1999,23.2,28.6,25.4,94,57.4,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/11/1999,23,31.2,26.7,88,0,8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/11/1999,23.6,31.6,27.2,87,3,7,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/11/1999,24.6,31.2,27.3,88,4.6,6.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/11/1999,24,30.2,26.1,89,20.5,3.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/11/1999,24.2,30.4,26.9,88,4,5.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/11/1999,24.6,31.4,27.6,87,5.9,7.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/11/1999,24,31.6,27.5,84,0.6,6.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/11/1999,24,30.4,26.9,86,3.6,4.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/11/1999,24.8,31.4,27,90,3.2,7.9,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/11/1999,24.6,31,26.5,89,1.3,6.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/12/1999,24.4,30.8,27.1,88,8.8,3,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/12/1999,23.4,29.2,26,90,0,0.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/12/1999,24,31.4,27.5,86,0,8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/12/1999,24.8,31,27.3,86,0.4,6.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/12/1999,24.6,31.2,27.1,88,0.7,4.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/12/1999,24,30.2,26.5,88,11,2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/12/1999,24.4,30.4,26.8,87,13.8,3.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/12/1999,24.4,31,27.8,83,2.8,4,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/12/1999,25.2,29,27.3,86,32,0.7,5,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/12/1999,24.4,30.2,26.9,91,20.1,3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/12/1999,24,25.4,24.9,96,27.2,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/12/1999,24,31,27,88,0,7.1,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/12/1999,24.6,30.2,27.2,89,0,1.1,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/12/1999,25,31.8,28.5,83,0,5.8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/12/1999,27.2,31,28.8,80,0,5.5,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/12/1999,25,31.4,26.7,90,4.8,7.3,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/12/1999,23.8,31.6,27.5,85,4,7.8,4,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/12/1999,24.8,25.4,25,96,48.1,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/12/1999,22.6,30.4,26,88,0,3.1,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/12/1999,23,31.2,26.5,88,23.6,6.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/12/1999,24,31,26.5,90,23.5,5.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/12/1999,23.4,31.4,27,86,28.6,7.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/12/1999,24,28.4,25.8,94,28.5,0.8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/12/1999,24.4,29,27.2,84,3.8,0.2,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/12/1999,24.4,28.6,26.4,85,0,0.9,5,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/12/1999,24.8,30.2,27,78,0,6.7,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/12/1999,25,30.2,27.2,79,0.2,6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/12/1999,25.4,31.4,27.8,84,3.9,8,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/12/1999,25,30,26.8,89,0.2,2.5,4,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/12/1999,23,32,26.7,84,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/12/1999,24.4,30.8,27,88,60.6,6.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/1/2000,23,30.8,26.4,88,5,7.2,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/1/2000,23.4,31.8,27.4,84,0,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/1/2000,24.2,29.4,26.1,91,0.6,1.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/1/2000,24.2,30.2,25.8,94,16.1,2.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/1/2000,24.6,29,25.9,92,13.8,2.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/1/2000,23.4,29.4,25.6,92,57.7,4.7,2,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/1/2000,22.6,28.2,25.1,89,1,0.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/1/2000,22.4,31,26.1,86,4.5,7.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/1/2000,23.2,31.6,26.7,88,1.9,5.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/1/2000,24,29.8,26.2,90,1.8,2.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/1/2000,23.6,30,26.5,88,0,2.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/1/2000,24,29.4,26.7,88,0,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/01/2000,24.2,31,27.1,86,0,8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/01/2000,24.4,31.6,28.3,79,0,7.4,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/01/2000,25.4,30.2,27.5,88,0,2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/01/2000,24.2,31.4,27.2,87,6.2,6.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/01/2000,24.2,29.4,25.4,93,29,2.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/01/2000,23.4,28.2,25.4,87,1.3,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/01/2000,23.4,30.4,26.7,84,0,6.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/01/2000,24.2,30.2,27.2,88,0,3.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/01/2000,24.4,29,25.8,89,1.6,1,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/01/2000,24,30.4,26.5,89,0,7.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/01/2000,24,30.8,27,84,0.9,5.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/01/2000,24.2,31.2,27.1,86,1.8,5.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/01/2000,24.2,30.4,26.9,88,0,3.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/01/2000,24.4,31.8,27.4,86,0,7.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/01/2000,24.2,29.2,27.4,82,3.5,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/01/2000,24,27.4,25.4,93,59.7,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/01/2000,24.2,29.4,25.4,94,35.4,0.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/01/2000,24,29.2,26.4,89,0.7,2.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/01/2000,24,28.6,25.9,92,19.5,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/2/2000,23.2,27.4,25.1,94,5.1,0,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/2/2000,23.6,30.2,26.5,90,22.5,2.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/2/2000,24,29.6,26.2,90,16.6,2.2,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/2/2000,24.8,29.2,27,86,47.9,2.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/2/2000,24.2,30.2,26.7,87,0,7,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/2/2000,24.6,30.2,26.8,84,0,8,3,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/2/2000,24.6,29.8,27.5,82,0,5,3,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/2/2000,25.6,28.2,26.1,89,21.3,0.6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/2/2000,23.8,30.2,26.7,83,0,7.4,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/2/2000,24,30.4,27.8,83,0,4.2,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/2/2000,25.8,31,27.8,82,0,6.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/2/2000,24.6,31.2,27.7,84,0,7.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/02/2000,24.2,30.4,26.8,86,0,4.9,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/02/2000,24.6,31.2,27.5,87,3.2,5.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/02/2000,25,31.6,27.8,86,8888,5.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/02/2000,24.4,32,27.3,85,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/02/2000,24.4,29.4,27.3,88,7,1.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/02/2000,24.6,30.8,27,89,8888,5.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/02/2000,24.2,28.8,25.9,88,0,0,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/02/2000,23,29.2,25.1,92,1,1.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/02/2000,21.8,30,25.7,84,0,1.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/02/2000,22,32.6,27.8,83,0,7.9,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/02/2000,24.6,30.4,27.2,87,7.6,1.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/02/2000,23,31.4,26.8,86,56.2,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/02/2000,23.6,28.8,26.4,88,0,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/02/2000,24,30.4,26.5,86,0,3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/02/2000,24.2,31,27.4,84,8888,5.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/02/2000,24.6,31.8,28.3,82,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/02/2000,24.2,31.2,27.1,87,0,6.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/3/2000,24.4,31.2,28.1,82,0,4.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/3/2000,25.4,31.8,28.3,81,0,8,2,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/3/2000,25.6,31.6,28.7,80,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/3/2000,27,31.8,29,75,0,7.5,2,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/3/2000,26.6,31.4,28.5,78,0,8,3,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/3/2000,25.6,32.2,27.8,82,0,7.3,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/3/2000,24.6,31.8,27.7,84,0,6.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/3/2000,24.6,31.4,27.6,84,0,2.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/3/2000,25,31.6,28.2,82,0,7.4,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/3/2000,24.6,32.4,28,84,0,7.3,2,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/3/2000,24.4,32.4,27.5,87,0,5.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/3/2000,24.6,31.2,28,86,0.8,4.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/03/2000,25.6,30.4,27.5,83,0,0.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/03/2000,23.6,30.4,25.6,93,4.6,2.3,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/03/2000,23.6,31.4,27.3,86,0,4.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/03/2000,24.4,31.2,28,84,0,4.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/03/2000,26.8,31.4,28.8,82,0,8,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/03/2000,24.6,30.6,27.3,88,0,0.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/03/2000,24,31.2,27,85,27.1,3.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/03/2000,24.6,31.2,27.1,86,48.8,3.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/03/2000,22.8,27.2,24.8,91,0.5,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/03/2000,23,31.6,27.2,84,3,6.7,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/03/2000,23.4,29.8,26.2,90,5,0.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/03/2000,22.6,31.6,26.6,86,40.5,6.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/03/2000,23,27.8,25.7,92,25.5,0.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/03/2000,23,30.8,26.3,87,1.7,4.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/03/2000,23,30.6,26.9,85,0,6.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/03/2000,23.8,31.8,27.1,87,0.5,6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/03/2000,24.8,31,26.9,87,1.6,5.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/03/2000,23.6,29.6,25.7,92,0.2,7.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/03/2000,22.6,31.4,26.5,83,0,4.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/4/2000,22.8,31.4,26.6,88,69.6,5.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/4/2000,23.4,28.2,25.5,92,13.8,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/4/2000,23.6,31.2,26.6,88,8.3,5.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/4/2000,23.6,31.6,26.9,87,0.5,3.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/4/2000,24,31.2,27,86,0,6.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/4/2000,24.2,28.8,26.4,87,1.8,0.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/4/2000,24,30.6,27.2,86,0,6.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/4/2000,24.4,31.4,26.9,87,0,7.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/4/2000,23.4,31.8,26.8,85,0,5.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/4/2000,23.6,32.2,27.5,83,20.8,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/4/2000,23.4,29,25.9,89,0.3,4.6,3,SW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/4/2000,23,31.2,26.9,90,2,1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/04/2000,23.4,31.2,25.4,92,8.1,3.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/04/2000,23,31.2,26.8,86,0,5.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/04/2000,23.8,32.4,27.6,84,0,6.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/04/2000,24,33,28.1,84,15.6,7.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/04/2000,23.8,30.4,26.5,88,0.1,2.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/04/2000,24.2,32.2,28,84,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/04/2000,25,31.8,27.7,88,0.3,5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/04/2000,24.8,32.4,27.7,84,0,5.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/04/2000,24.6,31.4,26.9,90,0.1,4.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/04/2000,23.8,32,26.9,88,1.6,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/04/2000,24,31.2,25.7,94,21.7,2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/04/2000,23.2,31.8,27.2,84,1,4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/04/2000,23.6,31,27.3,85,17.6,7.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/04/2000,24.4,32.2,27.7,84,4.2,6.5,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/04/2000,24.2,30.2,26.7,93,1.3,7.8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/04/2000,24.2,32.4,27.8,84,0,5,2,NE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/04/2000,24.4,31.4,26.5,93,1.8,2.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/04/2000,24.6,31.4,27,91,7.8,2.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/5/2000,24.8,30.6,27.3,89,5.6,5.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/5/2000,24.2,31,27.4,85,36,7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/5/2000,23.2,31.6,26.8,87,2.8,3.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/5/2000,23.8,31.2,26.6,86,0,6.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/5/2000,24,31.8,27.3,85,0.8,5.1,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/5/2000,24,30.8,27,88,27.3,1.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/5/2000,23.2,31.2,26.4,90,13.7,2.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/5/2000,23.6,32.2,27.8,86,0,6.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/5/2000,24.8,32.6,28.2,83,0,7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/5/2000,24.4,32.6,27.8,84,0.4,6.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/5/2000,24.4,32.4,28,83,0,8,2,SW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/5/2000,24.6,32,27.9,86,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/05/2000,25,32.6,28.2,84,0,7.2,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/05/2000,24.4,32.8,28.2,82,0,7.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/05/2000,24.6,32.4,27.7,86,0,7.4,2,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/05/2000,24.6,33,28.2,82,0,5,3,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/05/2000,25,32.6,28.6,84,0.4,8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/05/2000,25.4,33.6,29.2,81,34.6,4.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/05/2000,24.8,33,28.1,84,0,7.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/05/2000,24.8,32.4,28.1,83,0,7.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/05/2000,24.8,32.4,27.9,87,0,7,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/05/2000,24.4,33.6,28.5,82,0,7.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/05/2000,24.6,31.6,27.7,87,0,1.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/05/2000,24.2,33.4,27.9,82,0,7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/05/2000,24.2,32.8,28.3,82,0,7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/05/2000,24,32.6,28,80,0,5.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/05/2000,24,31.8,27.6,84,1.7,6.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/05/2000,24.8,33.2,28.3,82,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/05/2000,24,32.4,27.4,85,0,7.8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/05/2000,23.2,32,27.1,81,0,8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/05/2000,23.6,33,27.2,84,0.1,6.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/6/2000,24.6,31.4,27.1,86,0.2,4.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/6/2000,24.2,32.4,27.9,83,16.6,7.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/6/2000,23,30.2,25.9,89,3.6,1.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/6/2000,22.8,31.6,27,83,1,4.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/6/2000,23.2,32.4,27.3,88,4.1,6.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/6/2000,23.8,28,25.4,90,1.3,1.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/6/2000,22.4,31.2,26.3,87,3.1,4.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/6/2000,22.6,30.2,25.6,91,11.1,1.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/6/2000,23.8,30.8,26,89,23.6,1.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/6/2000,21.8,32.4,26.8,83,0,8,2,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/6/2000,22.6,33.4,28.1,82,40,8,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/6/2000,23.6,28.8,26,89,6,0.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/06/2000,23.6,32.2,27.2,84,2.8,7.8,2,N ,9999,9999,
