"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet","deficit","soil"
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-08,23,32.8,27.5,82,1.3,7.8,NA,1.0288888,0.975,7.8,314.2854,19.4,5.60412337238097,5.56250446589356,0.041618906487412,80.4576234881989
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-09,24,29.8,26.4,90,0,0,NA,1.20037026666667,0,0,0,22,0.59421088977117,0.586954737781866,0.00725615198930374,79.8706687504171
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-10,24.2,31.8,25.6,93,2.6,3.8,NA,1.37185173333333,0.475,3.8,153.1134,22.8,2.91734161789793,2.91333986535975,0.00400175253817636,79.5573288850573
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-11,24,31.4,26.7,85,0,7.4,NA,2.0577776,0.925,7.4,298.1682,21,5.25353888276361,5.18614411466035,0.0673947681032541,74.371184770397
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-12,23.6,33.4,26.7,85,12.6,6.2,NA,1.0288888,0.775,6.2,249.8166,20.6,4.65331931430034,4.65331931430034,0,82.3178654560966
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-13,24,31,26.4,90,24.6,5.6,NA,1.33755544,0.7,5.6,225.6408,22,4.05773271302518,4.05773271302518,0,102.860132743071
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-14,24,26.8,25.1,94,27.7,0,NA,1.286111,0,0,0,22.8,0.50863684508798,0.50863684508798,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-15,23,31.4,27,82,0,5.9,NA,1.5433332,0.7375,5.9,237.7287,19.4,4.37591235099068,4.37591235099067,3.5527136788005e-15,117.624087649009
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-16,23.4,32,27.8,85,16.6,8,NA,1.0288888,1,8,322.344,20.4,5.6571500757052,5.6571500757052,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-17,23.6,32,26.8,84,0,7.3,NA,1.0288888,0.9125,7.3,294.1389,20.4,5.23696403982571,5.23696403982571,2.66453525910038e-15,116.763035960174
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-18,23.2,32.6,27.9,85,11.2,7.3,NA,1.0288888,0.9125,7.3,294.1389,20.2,5.26065770788648,5.26065770788648,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-19,24.2,31.2,24.5,98,85.2,3,NA,1.0288888,0.375,3,120.879,23.8,2.2936680667254,2.2936680667254,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-20,22.4,29,25.5,88,3.6,0,NA,0.857407333333333,0,0,0,20,0.598952050212092,0.598952050212092,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-21,22.8,30.8,27.2,86,0,5,NA,0.82311104,0.625,5,201.465,20,3.6753269045125,3.6753269045125,-3.10862446895044e-15,118.324673095487
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-22,24.2,30.8,27.2,83,0,7.1,NA,0.5144444,0.8875,7.1,286.0803,20.8,5.02471430808726,5.02471430808725,3.5527136788005e-15,113.2999587874
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-23,24,31.4,26.9,86,0,4.9,NA,1.0288888,0.6125,4.9,197.4357,21.2,3.69476146006157,3.69476146006157,-5.32907051820075e-15,109.605197327339
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-24,24,30.2,26.5,88,7.8,3.2,NA,0.5144444,0.4,3.2,128.9376,21.6,2.52293634964709,2.52293634964709,0,114.882260977692
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-25,24.2,29,25.5,92,2.9,1.8,NA,0.7716666,0.225,1.8,72.5274,22.6,1.59669224217845,1.59669224217845,0,116.185568735513
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-26,23.8,31.6,27.3,86,2.26666666666667,7.3,NA,0.881904685714286,0.9125,7.3,294.1389,21,5.18276759467474,5.18276759467474,-2.66453525910038e-15,113.269467807505
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-27,24.6,31.6,27.8,85,0,7.4,NA,1.0288888,0.925,7.4,298.1682,21.6,5.2867340444141,5.2867340444141,0,107.982733763091
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-28,24.6,30.6,26.9,89,6.6,0.3,NA,0.857407333333333,0.0375,0.3,12.0879,22.4,0.736210716376793,0.736210716376793,0,113.846523046714
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-29,23.8,31.4,27.2,86,1.5,8,NA,1.0288888,1,8,322.344,21,5.58128795167385,5.58128795167386,-7.105427357601e-15,109.76523509504
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-30,24.2,31.6,27.8,88,1.6,6.3,NA,0.5144444,0.7875,6.3,253.8459,21.8,4.56317680408499,4.56317680408499,-2.66453525910038e-15,106.802058290955
"Stasiun Meteorologi Rahadi Oesman","96615",1995-10-31,24.6,31.6,27.8,86,0,6.5,NA,1.5433332,0.8125,6.5,261.9045,21.8,4.70683451831695,4.70683451831695,-3.5527136788005e-15,102.095223772638
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-01,24,31.2,27.1,86,0,5.7,NA,0.5144444,0.7125,5.7,229.37769,21.2,4.13682053111083,4.13682053111083,-2.66453525910038e-15,97.9584032415275
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-02,24,32,27.7,84,3.5,7.4,NA,0.857407333333333,0.925,7.4,297.78858,20.8,5.26827362807903,5.26827362807903,1.77635683940025e-15,96.1901296134485
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-03,24.8,30.4,27.7,87,0,0.9,NA,0.857407333333333,0.1125,0.9,36.21753,22.2,1.15261458747175,1.15261458747175,4.21884749357559e-15,95.0375150259767
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-04,24.4,32.2,27,90,0,6.1,NA,1.0288888,0.7625,6.1,245.47437,22.4,4.43542838458289,4.43542838458289,0,90.6020866413938
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-05,24,32,27.3,87,57.5,4.4,NA,0.7716666,0.55,4.4,177.06348,21.4,3.35251429511248,3.35251429511248,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-06,24,31,27,86,43.6,2.2,NA,0.7716666,0.275,2.2,88.53174,21.2,1.95584240310741,1.95584240310741,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-07,24.2,29.6,25.8,92,0,2.6,NA,0.5144444,0.325,2.6,104.62842,22.6,2.07765663349746,2.07765663349745,1.77635683940025e-15,119.922343366503
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-08,24,31.4,27.2,84,30,6.8,NA,1.0288888,0.85,6.8,273.64356,20.8,4.82961928326941,4.82961928326941,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-09,24,31.2,27.3,86,0.4,7.4,NA,0.5144444,0.925,7.4,297.78858,21.2,5.17689673030759,5.17689673030758,3.5527136788005e-15,117.223103269692
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-10,24.6,31.4,27.4,88,36.4,6.1,NA,1.0288888,0.7625,6.1,245.47437,22.2,4.38655841681254,4.38655841681254,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-11,24.2,30,26.9,87,36.1,6.2,NA,0.5144444,0.775,6.2,249.49854,21.6,4.34709001968036,4.34709001968036,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-12,24.2,26.8,24.8,97,61.8,5.44444444444444,NA,1.5433332,0.680555555555556,5.44444444444444,219.0937,23.6,3.49942002035258,3.49942002035258,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-13,23.6,31.4,27,83,0,7.6,NA,0.5144444,0.95,7.6,305.83692,20.2,5.26158232152282,5.26158232152281,7.105427357601e-15,116.738417678477
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-14,24,31.2,27.7,83,12.7,8,NA,1.0288888,1,8,321.9336,20.6,5.5118794646512,5.5118794646512,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-15,24.8,29.8,26.5,90,7,2.6,NA,0.955396742857143,0.325,2.6,104.62842,22.8,2.12848608710198,2.12848608710198,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-16,24,30,26.6,90,4.5,3.2,NA,1.0288888,0.4,3.2,128.77344,22,2.48355097000344,2.48355097000344,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-17,24.2,28.6,26.8,90,10.3,1.1,NA,0.92599992,0.1375,1.1,44.26587,22.2,1.20493998596802,1.20493998596802,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-18,24.2,29,25.2,94,12.9,2.1,NA,0.5144444,0.2625,2.1,84.50757,23,1.71890947004088,1.71890947004088,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-19,23.6,30.6,26.7,86,15.1428571428571,4.6,NA,1.23466656,0.575,4.6,185.11182,20.8,3.40216296736433,3.40216296736433,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-20,24,30.8,26.8,83,14.4428571428571,5,NA,1.5433332,0.625,5,201.2085,20.6,3.7438285114127,3.7438285114127,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-21,24.2,32,27.9,72,23.2,8,NA,1.11462953333333,1,8,321.9336,18.6,5.61710101121734,5.61710101121734,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-22,24.8,29.2,26.2,90,3.9,0.2,NA,1.10238085714286,0.025,0.2,8.04834,22.8,0.696358389779278,0.696358389779278,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-23,24.6,31.6,26.8,87,0,6.6,NA,1.0288888,0.825,6.6,265.59522,22,4.66840180673982,4.66840180673982,0,117.33159819326
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-24,24.6,30.4,26.4,88,67.4,2.5,NA,2.0577776,0.3125,2.5,100.60425,22.2,2.22128244102626,2.22128244102626,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-25,23.2,30.4,27.5,86,2.1,2.3,NA,0.5144444,0.2875,2.3,92.55591,20.4,1.92749562970537,1.92749562970537,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-26,24.2,28.6,25.2,96,65.8,0.5,NA,1.0288888,0.0625,0.5,20.12085,23.4,0.715012830339217,0.715012830339217,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-27,24,30.2,27.4,81,25.5625,5,NA,1.0288888,0.625,5,201.2085,20.2,3.66006528714902,3.66006528714902,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-28,24,31,27,85,0.8,7,NA,1.5433332,0.875,7,281.6919,21,4.83479518358088,4.83479518358088,-4.44089209850063e-15,117.965204816419
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-29,24.2,30.4,26.7,88,19.225,6.1,NA,1.0288888,0.7625,6.1,245.47437,21.8,4.23595573543568,4.23595573543568,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-11-30,24.2,27.6,25.6,94,52,1.8,NA,1.286111,0.225,1.8,72.43506,23,1.52132552962805,1.52132552962805,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-01,23.8,30.8,26.3,88,3.4,6,NA,1.5433332,0.75,6,237.168,21.4,4.17113251166658,4.17113251166658,2.66453525910038e-15,121.228867488333
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-02,23.8,29.8,27,86,13,1.5,NA,1.5433332,0.1875,1.5,59.292,21,1.63163920075749,1.63163920075749,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-03,23,29.6,26.5,87,1.8,0,NA,1.62907393333333,0,0,0,20.4,0.779820007926253,0.779820007926253,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-04,24,30,25.3,94,14.9,2.6,NA,0.5144444,0.325,2.6,102.7728,22.8,2.02499692662765,2.02499692662765,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-05,24.4,27.8,25.6,95,151.4,0,NA,2.0577776,0,0,0,23.4,0.51774956559986,0.51774956559986,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-06,22.6,28.2,25.1,93,39.5,0,NA,2.572222,0,0,0,21.2,0.655529651837426,0.655529651837426,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-07,23.2,28,26.2,91,2.9,2.3,NA,1.5433332,0.2875,2.3,90.9144,21.4,1.87930149163248,1.87930149163248,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-08,25.4,27.4,26.1,90,33.2,0,NA,1.5433332,0,0,0,23.4,0.658027565058827,0.658027565058827,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-09,24.2,30.4,27,88,0,3.8,NA,2.0577776,0.475,3.8,150.2064,21.8,2.92050373899077,2.92050373899076,5.32907051820075e-15,119.079496261009
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-10,25.6,30.6,27.9,83,0.5,8,NA,2.0577776,1,8,316.224,22.2,5.47778875602772,5.47778875602772,2.66453525910038e-15,114.101707504982
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-11,25.8,30.8,27.9,82,0,6.3,NA,1.5433332,0.7875,6.3,249.0264,22.2,4.53957535361814,4.53957535361813,5.32907051820075e-15,109.562132151363
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-12,25.6,29.8,27.3,82,0,5.7,NA,1.5433332,0.7125,5.7,225.3096,22,4.1247405849876,4.12474058498761,-4.44089209850063e-15,105.437391566376
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-13,24.8,30,27.3,84,0,3.2,NA,1.0288888,0.4,3.2,126.4896,21.6,2.57339530973664,2.57339530973664,-3.99680288865056e-15,102.863996256639
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-14,26,31.4,28,79,0,8,NA,1.5433332,1,8,316.224,21.8,5.61761039856151,5.61761039856151,8.88178419700125e-16,97.2463858580776
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-15,25.4,31,27.5,86,2.42222222222222,4.5,NA,1.0288888,0.5625,4.5,177.876,22.6,3.36114643364272,3.36114643364272,-4.88498130835069e-15,96.3074616466571
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-16,24.2,30.2,27,86,0,3.8,NA,1.0288888,0.475,3.8,150.2064,21.4,2.87832636895355,2.87832636895355,3.10862446895044e-15,93.4291352777036
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-17,24.4,30.6,27.3,85,11.4,8,NA,1.0288888,1,8,316.224,21.4,5.37190481554596,5.37190481554596,0,99.4572304621576
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-18,24,30.4,26.3,88,1.2,3.1,NA,1.5433332,0.3875,3.1,122.5368,21.6,2.48200106638289,2.48200106638289,4.88498130835069e-15,98.1752293957747
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-19,24,30.8,26.9,87,0,1.6,NA,0.5144444,0.2,1.6,63.2448,21.4,1.49136719855574,1.49136719855574,6.21724893790088e-15,96.683862197219
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-20,24.6,29.8,26.7,90,9.2,2.2,NA,0.5144444,0.275,2.2,86.9616,22.6,1.81649284703679,1.81649284703679,0,104.067369350182
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-21,24.4,29.8,26.7,91,10.1,3.5,NA,1.09319435,0.4375,3.5,138.348,22.6,2.61056283541796,2.61056283541796,0,111.556806514764
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-22,24,30.6,27.1,88,0,8,NA,1.5433332,1,8,316.224,21.6,5.29064369354198,5.29064369354198,-5.32907051820075e-15,106.266162821222
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-23,24.6,30.9,27.3,87,13.2,6.3,NA,0.5144444,0.7875,6.3,249.0264,22,4.39324043916499,4.39324043916499,0,115.072922382057
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-24,25.8,30.6,27.8,84,2.5,7.8,NA,1.0288888,0.975,7.8,308.3184,22.6,5.34934224969316,5.34934224969315,3.5527136788005e-15,112.223580132364
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-25,23.8,30.2,26.7,86,2.1,8,NA,1.17587291428571,1,8,316.224,21,5.29405579957558,5.29405579957558,1.77635683940025e-15,109.029524332789
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-26,24,29.8,25.7,94,17.7,4,NA,2.0577776,0.5,4,158.112,22.8,2.7904617847046,2.7904617847046,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-27,24,30.2,26.9,88,0.8,4.4,NA,0.5144444,0.55,4.4,173.9232,21.6,3.17420820004489,3.17420820004489,-3.99680288865056e-15,119.625791799955
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-28,24.2,29.4,24.2,97,29.3,2.2,NA,1.22180545,0.275,2.2,86.9616,23.6,1.69920028119676,1.69920028119676,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-29,23.4,28.4,24.4,97,66.2,1.8,NA,1.0288888,0.225,1.8,71.1504,22.8,1.45074542142606,1.45074542142606,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-30,23.6,30,26.3,92,0,4.4,NA,1.5433332,0.55,4.4,173.9232,22,3.10083174715423,3.10083174715423,3.5527136788005e-15,118.899168252846
"Stasiun Meteorologi Rahadi Oesman","96615",1995-12-31,23.8,30,26.5,91,101.6,5.7,NA,1.0288888,0.7125,5.7,225.3096,22,3.91182873530779,3.91182873530779,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-01,24,27.8,26,89,0.3,0.2,NA,1.0288888,0.025,0.2,8.04834,21.8,0.720512947422887,0.720512947422893,-5.55111512312578e-15,121.579487052577
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-02,23.8,29.2,27,84,6.4,5.7,NA,1.5433332,0.7125,5.7,229.37769,20.6,3.97980934273206,3.97980934273206,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-03,30.2,25.4,27,82,0.2,3.7,NA,1.5433332,0.4625,3.7,148.89429,26.6,3.02634935332841,3.02634935332841,-3.5527136788005e-15,119.173650646672
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-04,25.2,29.6,26.7,85,0,4.9,NA,1.0288888,0.6125,4.9,197.18433,22.2,3.5574129030006,3.5574129030006,2.22044604925031e-15,115.616237743671
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-05,25,29.8,27.1,80,0,6.9,NA,1.0288888,0.8625,6.9,277.66773,21,4.7688501560181,4.7688501560181,-8.88178419700125e-16,110.847387587653
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-06,25,30.7,26.9,90,0.2,7.6,NA,1.286111,0.95,7.6,305.83692,23,5.16219210008804,5.16219210008805,-5.32907051820075e-15,105.885195487565
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-07,24.6,30.2,27.2,90,0,5.1,NA,2.0577776,0.6375,5.1,205.23267,22.6,3.60284365830928,3.60284365830928,-1.33226762955019e-15,102.282351829256
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-08,25,30.6,27.8,86,9.6,7.8,NA,1.0288888,0.975,7.8,313.88526,22.2,5.33316549083686,5.33316549083686,0,106.549186338419
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-09,23.2,29.7,26.3,91,0,6.8,NA,1.23466656,0.85,6.8,273.64356,21.4,4.51496076090417,4.51496076090417,-3.5527136788005e-15,102.034225577515
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-10,23.6,30.8,26.2,92,12,7.8,NA,0.5144444,0.975,7.8,313.88526,22,5.33389048874681,5.33389048874681,0,108.700335088768
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-11,23.8,29.4,26.4,90,0,1.8,NA,1.5433332,0.225,1.8,72.43506,21.8,1.67573259485933,1.67573259485933,5.10702591327572e-15,107.024602493908
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-12,24,31,26.7,89,13.2,6.7,NA,0.943148066666667,0.8375,6.7,269.61939,21.8,4.64939593349622,4.64939593349622,0,115.575206560412
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-13,23.8,30.6,26.6,90,1.7,3.7,NA,0.857407333333333,0.4625,3.7,148.89429,21.8,2.78572451661332,2.78572451661333,-1.77635683940025e-15,114.489482043799
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-14,24.2,28.8,25.4,94,6,1.3,NA,0.955396742857143,0.1625,1.3,52.31421,23,1.23947038999423,1.23947038999423,0,119.250011653805
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-15,23.8,29.6,26.3,89,1,4.2,NA,1.0288888,0.525,4.2,169.01514,21.6,3.07056180988258,3.07056180988258,1.77635683940025e-15,117.179449843922
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-16,24,31,27.1,86,91.3,7.6,NA,0.5144444,0.95,7.6,305.83692,21.2,5.24669823307798,5.24669823307798,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-17,22.8,30.2,26.1,88,2.8,6.5,NA,1.0288888,0.8125,6.5,261.57105,20.4,4.43848175271355,4.43848175271356,-6.21724893790088e-15,120.361518247286
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-18,23.6,27.8,25,94,10.7,1.1,NA,0.5144444,0.1375,1.1,44.26587,22.4,1.0975095857075,1.0975095857075,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-19,23.8,28.2,26.6,87,0,0.7,NA,1.5433332,0.0875,0.7,28.16919,21.2,1.15237712749746,1.15237712749746,1.99840144432528e-15,120.847622872503
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-20,25,29.6,26.9,84,0.2,7.2,NA,1.0288888,0.9,7.2,289.74024,21.8,4.96536438914723,4.96536438914722,3.5527136788005e-15,116.082258483355
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-21,25,30,27.3,82,0,8,NA,1.0288888,1,8,321.9336,21.4,5.48471337516516,5.48471337516516,8.88178419700125e-16,110.59754510819
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-22,25.6,29.8,27.5,84,0,6.5,NA,1.0288888,0.8125,6.5,261.57105,22.4,4.60696354524988,4.60696354524988,-2.66453525910038e-15,105.99058156294
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-23,25.4,29.6,27.3,85,0,4,NA,1.5433332,0.5,4,160.9668,22.4,3.14183840489218,3.14183840489218,-5.32907051820075e-15,102.848743158048
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-24,23.6,30.6,26.4,88,0,4.4,NA,1.08604928888889,0.55,4.4,177.06348,21.2,3.27200271059684,3.27200271059684,3.99680288865056e-15,99.5767404474513
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-25,24.6,30,27.2,89,7.2,6.3,NA,1.0288888,0.7875,6.3,253.52271,22.4,4.41807254448707,4.41807254448707,0,102.358667902964
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-26,24.4,30,26.7,87,0.3,6.4,NA,1.0288888,0.8,6.4,257.54688,21.8,4.49207352458003,4.49207352458004,-6.21724893790088e-15,98.1665943783841
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-27,24.6,30.4,27.4,86,0,8,NA,1.5433332,1,8,321.9336,21.8,5.4835413110018,5.4835413110018,-5.32907051820075e-15,92.6830530673823
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-28,24.6,30,26.9,88,8.38888888888889,4.7,NA,0.5144444,0.5875,4.7,189.13599,22.2,3.45554040811812,3.45554040811812,0,97.6164015481531
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-29,24.4,30.4,27.1,86,1.1,5.5,NA,1.0288888,0.6875,5.5,221.32935,21.6,3.99779930338466,3.99779930338466,4.88498130835069e-15,94.7186022447684
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-30,25,30.2,27.1,87,6.3,6.7,NA,1.0288888,0.8375,6.7,269.61939,22.4,4.73842549721953,4.73842549721953,0,96.2801767475489
"Stasiun Meteorologi Rahadi Oesman","96615",1996-01-31,23.8,28,24.4,92,24.7,0.4,NA,2.0577776,0.05,0.4,16.09668,22.2,0.870589174104746,0.870589174104746,0,120.109587573444
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-01,23.6,29,25.4,94,9.2,0.2,NA,0.5144444,0.025,0.2,8.22195,22.4,0.547496675254497,0.547496675254497,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-02,24,27.2,25.1,94,26.7,0,NA,1.0288888,0,0,0,22.8,0.483771296397493,0.483771296397493,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-03,23,29.6,25.8,90,2,2.8,NA,1.0288888,0.35,2.8,115.1073,21,2.25034010337339,2.25034010337339,-3.10862446895044e-15,121.749659896627
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-04,23.4,30.2,26.4,88,44.3,5,NA,1.0288888,0.625,5,205.54875,21,3.64381225436575,3.64381225436575,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-05,23.6,28.6,25.8,91,13.6444444444444,0,NA,0.5144444,0,0,0,21.8,0.475105449356737,0.475105449356737,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-06,23.6,30.2,26.4,91,2.8,4.6,NA,0.96458325,0.575,4.6,189.10485,21.8,3.37410938711736,3.37410938711736,2.66453525910038e-15,121.425890612883
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-07,24.2,25.4,26.2,90,2.7,6.4,NA,1.0288888,0.8,6.4,263.1024,22.2,4.21475568220602,4.21475568220602,4.44089209850063e-15,119.911134930677
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-08,23.6,27.2,24.8,93,19.7,0,NA,0.5144444,0,0,0,22.2,0.456520275960307,0.456520275960307,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-09,23.6,30.6,27,91,7.6,6.2,NA,0.5144444,0.775,6.2,254.88045,21.8,4.44873809007951,4.44873809007951,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-10,23.6,30.4,26.3,90,7.8,8,NA,1.5433332,1,8,328.878,21.6,5.43722191220921,5.43722191220921,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-11,24,29.4,26.9,87,0.2,3.8,NA,1.5433332,0.475,3.8,156.21705,21.4,2.97399763600085,2.97399763600086,-4.44089209850063e-15,119.226002363999
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-12,25.4,30.4,27.5,86,0,7.8,NA,1.5433332,0.975,7.8,320.65605,22.6,5.50214952000597,5.50214952000597,1.77635683940025e-15,113.723852843993
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-13,25.4,30.4,27.5,85,0,8,NA,0.5144444,1,8,328.878,22.4,5.68447643996559,5.68447643996559,-2.66453525910038e-15,108.039376404028
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-14,26.2,30,27,87,0.9,2.1,NA,1.08604928888889,0.2625,2.1,86.330475,23.6,1.96419723826653,1.96419723826653,-3.77475828372553e-15,106.975179165761
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-15,24.8,31,27.3,87,0,7.5,NA,1.0288888,0.9375,7.5,308.323125,22.2,5.36268079823583,5.36268079823583,-3.5527136788005e-15,101.612498367525
"Stasiun Meteorologi Rahadi Oesman","96615",1996-02-16,25,31.2,28.3,83,0,7.4,NA,1.5433332,0.925,7.4,304.21215,21.6,5.36741101401203,5.36741101401203,-6.21724893790088e-15,96.2450873535132
