"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet50","deficit50","soil50","aet80","deficit80","aet100","deficit100","soil100","aet122","deficit122","soil122"
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-03,24.6,33.2,28.7,86,0,7.9,NA,1.0288888,0.9875,7.9,290.088,21.8,5.32602005350725,5.13807862266323,0.187941430844025,19.8935767317407,5.27161451328886,0.0544055402183945,5.32602005350725,4.44089209850063e-15,69.5709085770358,5.32602005350725,4.44089209850063e-15,91.5709085770358
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-04,25.4,34,29.1,91,0,6.6,NA,1.5433332,0.825,6.6,242.352,23.6,4.56785161863229,4.24762900655907,0.320222612073221,15.6459477251817,4.49538800613848,0.0724636124938103,4.52405916219564,0.0437924564366527,65.0468494148401,4.56785161863229,4.44089209850063e-15,87.0030569584035
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-05,25,32.6,27.8,85,0,6.8,NA,1.0288888,0.85,6.8,249.696,22,4.63061305775,4.05803679757006,0.572576260179941,11.5879109276116,4.52369147247312,0.106921585276872,4.57055480278419,0.06005825496581,60.476294612056,4.63061305775,0,82.3724439006535
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-06,25,32.4,27.7,91,0.7,8,NA,1.0288888,1,8,293.76,23.2,5.27503235355494,4.30218795554609,0.972844398008842,7.98572297206551,5.12090974313838,0.154122610416555,5.19450857155099,0.0805237820039482,55.981786040505,5.22472555873047,0.0503067948244693,77.847718341923
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-07,24.4,27.5,25.2,94,10.4,0,NA,1.0288888,0,0,0,23.2,0.478427962592831,0.478427962592831,0,17.9072950094727,0.478427962592831,0,0.478427962592831,0,65.9033580779121,0.478427962592831,0,87.7692903793302
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-08,23.4,32.4,27,92,0,6.1,NA,1.5433332,0.7625,6.1,223.992,21.8,4.00292820516519,3.63702573961885,0.365902465546336,14.2702692698538,3.9177406352927,0.0851875698724864,3.95389797235515,0.049030232810038,61.949460105557,4.00292820516519,-1.77635683940025e-15,83.766362174165
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-09,23.8,32.2,27.8,87,0,2.8,NA,1.5433332,0.35,2.8,102.816,21.2,2.28212765436611,1.9430071568605,0.339120497505604,12.3272621129933,2.21476647233867,0.0673611820274402,2.24572507865282,0.0364025757132893,59.7037350269042,2.25887749852751,0.0232501558385962,81.5074846756375
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-10,25.4,32,28,85,0,7.5,NA,1.5433332,0.9375,7.5,275.4,22.4,4.95844278805631,4.00323891426357,0.955203873792745,8.32402319872975,4.78235450703487,0.17608828102144,4.86654862469312,0.0918941633631976,54.837186402211,4.90127570947908,0.0571670785772342,76.6062089661584
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-11,24.8,31.8,27.6,86,0,7.8,NA,1.5433332,0.975,7.8,286.416,22,5.04392566229858,3.38512444904111,1.65880121325748,4.93889874968865,4.77688391314294,0.267041749155645,4.91453762795927,0.129388034339314,49.9226487742518,4.96787223695578,0.0760534253427991,71.6383367292026
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-12,24,32,27.7,84,0,7.3,NA,1.5433332,0.9125,7.3,268.056,20.8,4.76557032559676,2.30207711361389,2.46349321198286,2.63682163607475,4.38960107595555,0.375969249641211,4.59581815364119,0.169752171955568,45.3268306206106,4.67125157932676,0.0943187462699937,66.9670851498759
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-13,22.4,31,26.8,84,0,7.9,NA,1.0288888,0.9875,7.9,290.088,19.2,4.8903870267941,1.4520357504583,3.4383512763358,1.18478588561645,4.3337611864038,0.556625840390299,4.65359210907044,0.236794917723652,40.6732385115401,4.76538819911414,0.124998827679955,62.2016969507617
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-14,23.6,32.2,27.6,83,0,8,NA,1.5433332,1,8,293.76,20.2,5.12653396579369,0.750501884341473,4.37603208145222,0.434284001274977,4.28861560336366,0.837918362430037,4.78780077928139,0.338733186512303,35.8854377322588,4.95643384039977,0.170100125393925,57.245263110362
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-15,23.4,32,27.2,85,0,7.4,NA,1.5433332,0.925,7.4,271.728,20.4,4.73899523192638,0.267133600500866,4.47186163142552,0.16715040077411,3.63088048373565,1.10811474819073,4.30785509742278,0.431140134503604,31.577582634836,4.53272901517325,0.206266216753132,52.7125340951887
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-16,23.6,31.4,27.1,86,0,8,NA,1.5433332,1,8,293.76,20.8,4.98731252168126,0.110138792042379,4.87717372963888,0.0570116087317317,3.40812463089572,1.57918789078555,4.38228741800685,0.605025103674415,27.1952952168291,4.7090888974151,0.278223624266162,48.0034451977736
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-17,24.2,32.6,27.8,84,0,8,NA,1.5433332,1,8,293.76,21,5.14920614553345,0.0390712338590774,5.11013491167437,0.0179403748726542,2.9820094374204,2.16719670811305,4.31209896558928,0.837107179944165,22.8831962512398,4.77745953218724,0.371746613346203,43.2259856655864
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-18,23.6,33.4,27.5,86,0,7.9,NA,2.0577776,0.9875,7.9,290.088,20.8,5.09318445439047,0.0121929000748245,5.08099155431564,0.00574747479782971,2.34348122562557,2.7497032287649,3.98878052953648,1.10440392485399,18.8944157217034,4.61554380387718,0.477640650513289,38.6104418617092
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-19,24,32.8,28.2,85,0,7.8,NA,1.5433332,0.975,7.8,286.416,21,5.01265511565009,0.00384755317017314,5.00880756247991,0.00189992162765657,1.72150808741421,3.29114702823588,3.59384472461543,1.41881039103466,15.3005709970879,4.40740542454598,0.605249691104109,34.2030364371632
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-20,25.4,34,28.6,84,0,8,NA,1.5433332,1,8,293.76,22.2,5.31871849582828,0.00134987648659505,5.31736861934168,0.000550045141061522,1.28677417122961,4.03194432459866,3.40479705538484,1.91392144044343,11.8957739417031,4.50123456364049,0.817483932187789,29.7018018735227
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-21,24.6,34,28.5,83,0,7.9,NA,1.5433332,0.9875,7.9,290.088,21.2,5.22014376916646,0.000383593551484129,5.21976017561498,0.000166451589577393,0.814057099581307,4.40608666958516,2.86197058638188,2.35817318278458,9.03380335532121,4.193567184531,1.02657658463546,25.5082346889917
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-22,25.2,33.4,28,87,0,6.9,NA,2.0577776,0.8625,6.9,253.368,22.6,4.57860941615173,0.000101817674422327,4.57850759847731,6.46339151550662e-05,0.442187782403121,4.13642163374861,2.07448968772691,2.50411972842482,6.9593136675943,3.44578393242881,1.13282548372292,22.0624507565629
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-23,25,33.6,28.9,81,2.5,7.9,NA,2.0577776,0.9875,7.9,290.088,21.2,5.26200249714535,2.50002385004011,2.76197864710524,4.0783875044934e-05,2.67289199247344,2.58911050467191,3.52688730198644,1.73511519515891,5.93242636560786,4.43673989668552,0.825262600459833,20.1257108598774
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-24,25,32.8,27.9,86,8.6,4.6,NA,1.5433332,0.575,4.6,168.912,22.2,3.26698044029001,3.26698044029001,0,5.33306034358503,3.26698044029001,0,3.26698044029001,0,11.2654459253178,3.26698044029001,0,25.4587304195874
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-25,23.8,32.2,27.7,84,0,6,NA,1.5433332,0.75,6,220.32,20.6,3.9687616353072,2.02240885246107,1.94635278284613,3.31065149112396,1.55075889215956,2.41800274314765,2.09879174822118,1.86996988708602,9.16665417709667,2.98415760088858,0.984604034418626,22.4745728186988
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-26,24.6,32,26.6,87,4.9,2.2,NA,1.5433332,0.275,2.2,80.784,22,1.90697292377417,1.90697292377417,0,6.30367856734979,1.90697292377417,0,1.90697292377417,0,12.1596812533225,1.90697292377417,0,25.4675998949246
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-27,23.6,30.6,26.3,88,3,3.3,NA,2.0577776,0.4125,3.3,121.176,21.2,2.43764373310522,2.43764373310522,0,6.86603483424457,2.43764373310522,0,2.43764373310522,0,12.7220375202173,2.43764373310522,0,26.0299561618194
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-28,23.8,32.6,27,89,6.4,6.4,NA,1.5433332,0.8,6.4,235.008,21.6,4.08890892026695,4.08890892026695,0,9.17712591397762,4.08890892026695,0,4.08890892026695,0,15.0331285999503,4.08890892026695,0,28.3410472415525
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-29,24.4,33.2,27.2,84,1,7.5,NA,1.5433332,0.9375,7.5,275.4,21.2,4.83219570590724,3.70765588018125,1.12453982572599,6.46947003379637,3.20385185689364,1.6283438490136,3.42833661241482,1.40385909349241,12.6047919875355,4.02027334498898,0.811922360918256,25.3207738965635
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-30,23.8,32,26.6,92,11.2,6.4,NA,2.0577776,0.8,6.4,235.008,22.2,3.93665945513009,3.93665945513009,0,13.7328105786663,3.93665945513009,0,3.93665945513009,0,19.8681325324054,3.93665945513009,0,32.5841144414334
"Stasiun Meteorologi Rahadi Oesman","96615",2008-05-31,23.8,28,25,98,61.2,0.1,NA,1.0288888,0.0125,0.1,3.672,23.4,0.427039552580932,0.427039552580932,0,50,0.427039552580932,0,0.427039552580932,0,80.6410929798245,0.427039552580932,0,93.3570748888525
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-01,23.4,31,26.2,89,0,5.2,NA,1.0288888,0.65,5.2,182.52,21.2,3.31408892613468,3.31408892613468,-4.44089209850063e-16,46.6859110738653,3.31408892613467,6.66133814775094e-15,3.31408892613467,6.66133814775094e-15,77.3270040536898,3.31408892613467,6.66133814775094e-15,90.0429859627178
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-02,24.8,32,27.8,83,0,6.5,NA,1.5433332,0.8125,6.5,228.15,21.4,4.22493556795624,4.22493556795624,-8.88178419700125e-16,42.4609755059091,4.22493556795624,-8.88178419700125e-16,4.22493556795624,-8.88178419700125e-16,73.1020684857336,4.22493556795624,-8.88178419700125e-16,85.8180503947616
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-03,23.6,31.8,27,88,44.7,4.2,NA,1.0288888,0.525,4.2,147.42,21.2,2.83536946327622,2.83536946327622,0,50,2.83536946327622,0,2.83536946327622,0,100,2.83536946327622,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-04,23.6,31.4,26.5,90,42,4.7,NA,1.0288888,0.5875,4.7,164.97,21.6,3.05026153690129,3.05026153690129,0,50,3.05026153690129,0,3.05026153690129,0,100,3.05026153690129,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-05,24.2,29.2,25.8,92,0,1,NA,2.0577776,0.125,1,35.1,22.6,1.1241269611454,1.12412696114539,2.66453525910038e-15,48.8758730388546,1.12412696114539,2.66453525910038e-15,1.12412696114539,2.66453525910038e-15,98.8758730388546,1.12412696114539,2.66453525910038e-15,120.875873038855
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-06,23.6,32,26.7,80,0,5.6,NA,1.0288888,0.7,5.6,196.56,19.6,3.66635552156617,3.66635552156617,-1.33226762955019e-15,45.2095175172884,3.66635552156616,5.77315972805081e-15,3.66635552156616,5.77315972805081e-15,95.2095175172884,3.66635552156616,5.77315972805081e-15,117.209517517288
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-07,25.2,32.2,27.7,82,0,5.2,NA,1.5433332,0.65,5.2,182.52,21.6,3.58625143892414,3.58625143892414,8.88178419700125e-16,41.6232660783643,3.58625143892415,-6.21724893790088e-15,3.58625143892415,-6.21724893790088e-15,91.6232660783643,3.58625143892415,-6.21724893790088e-15,113.623266078364
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-08,25.2,31.6,26.7,91,11.4,2.8,NA,1.0288888,0.35,2.8,98.28,23.4,2.04241650496033,2.04241650496033,0,50,2.04241650496033,0,2.04241650496033,0,100,2.04241650496033,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-09,23.6,28.6,25.7,93,2.7,0.2,NA,1.0288888,0.025,0.2,7.02,22.2,0.600736971096094,0.600736971096094,0,50,0.600736971096094,0,0.600736971096094,0,100,0.600736971096094,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-10,23.8,31.8,26.7,88,5.14444444444444,7.1,NA,1.0288888,0.8875,7.1,249.21,21.4,4.35138709323223,4.35138709323223,0,50,4.35138709323223,0,4.35138709323223,0,100,4.35138709323223,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-11,24,32.2,26.8,84,0.3,7.2,NA,2.0577776,0.9,7.2,252.72,20.8,4.52738718607633,4.52738718607633,-1.77635683940025e-15,45.7726128139237,4.52738718607633,5.32907051820075e-15,4.52738718607633,5.32907051820075e-15,95.7726128139237,4.52738718607633,5.32907051820075e-15,117.772612813924
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-12,24.2,31.4,27.2,86,1.5,3.1,NA,1.0288888,0.3875,3.1,108.81,21.4,2.26901092699374,2.26901092699374,8.88178419700125e-16,45.0036018869299,2.26901092699374,-6.21724893790088e-15,2.26901092699374,-6.21724893790088e-15,95.0036018869299,2.26901092699374,-6.21724893790088e-15,117.00360188693
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-13,24.2,31,26.5,89,23.9,6.6,NA,1.0288888,0.825,6.6,231.66,22,4.0317356083565,4.0317356083565,0,50,4.0317356083565,0,4.0317356083565,0,100,4.0317356083565,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-14,23.4,32,26.7,87,0,4.5,NA,1.0288888,0.5625,4.5,157.95,20.8,2.98248496355043,2.98248496355043,2.66453525910038e-15,47.0175150364496,2.98248496355043,-4.44089209850063e-15,2.98248496355043,-4.44089209850063e-15,97.0175150364496,2.98248496355043,-4.44089209850063e-15,119.01751503645
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-15,24.2,32.4,27.8,86,6.5,7.2,NA,1.5433332,0.9,7.2,252.72,21.4,4.47992457272325,4.47992457272325,0,49.0375904637263,4.47992457272325,0,4.47992457272325,0,99.0375904637263,4.47992457272325,0,121.037590463726
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-16,22.6,31.2,26.9,86,0,0,NA,1.5433332,0,0,0,19.8,0.790775604402498,0.790775604402498,4.44089209850063e-16,48.2468148593238,0.790775604402498,4.44089209850063e-16,0.790775604402498,4.44089209850063e-16,98.2468148593238,0.790775604402498,4.44089209850063e-16,120.246814859324
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-17,24,33.2,27.7,88,0,7.7,NA,1.5433332,0.9625,7.7,270.27,21.6,4.76311200988086,4.76311200988086,-2.66453525910038e-15,43.483702849443,4.76311200988086,4.44089209850063e-15,4.76311200988086,4.44089209850063e-15,93.483702849443,4.76311200988086,4.44089209850063e-15,115.483702849443
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-18,24.6,32.6,27.9,84,0,8,NA,2.0577776,1,8,280.8,21.4,4.9745596726127,4.9745596726127,0,38.5091431768303,4.9745596726127,0,4.9745596726127,0,88.5091431768303,4.9745596726127,0,110.50914317683
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-19,25.2,33.2,27.6,86,0,7.5,NA,2.0577776,0.9375,7.5,263.25,22.4,4.75979198703105,4.75979198703105,-3.5527136788005e-15,33.7493511897992,4.75979198703105,-3.5527136788005e-15,4.75979198703105,-3.5527136788005e-15,83.7493511897992,4.75979198703105,-3.5527136788005e-15,105.749351189799
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-20,23,32.4,27.2,86,0,8,NA,1.5433332,1,8,280.8,20.2,4.81789158810877,4.76484458548308,0.0530470026256866,28.9845066043161,4.81789158810877,-2.66453525910038e-15,4.81789158810876,4.44089209850063e-15,78.9314596016904,4.81789158810876,4.44089209850063e-15,100.93145960169
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-21,22.8,32,26.9,83,0,8,NA,2.0577776,1,8,280.8,19.4,4.83843749918681,4.73775046500948,0.100687034177331,24.2467561393067,4.83843749918681,8.88178419700125e-16,4.83843749918681,8.88178419700125e-16,74.0930221025036,4.83843749918681,8.88178419700125e-16,96.0930221025036
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-22,23.6,32.2,27.1,79,0,7.7,NA,2.0577776,0.9625,7.7,270.27,19.4,4.85432834320039,4.66409348442681,0.19023485877358,19.5826626548798,4.8012982959437,0.0530300472566916,4.85432834320039,8.88178419700125e-16,69.2386937593032,4.85432834320039,8.88178419700125e-16,91.2386937593032
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-23,23,32.8,26.9,82,0,7.9,NA,1.5433332,0.9875,7.9,277.29,19.4,4.86178450269444,4.50650063387014,0.355283868824307,15.0761620210097,4.78247944599762,0.0793050566968265,4.81412814300101,0.0476563596934287,64.4245656163022,4.86178450269445,-5.32907051820075e-15,86.3769092566088
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-24,24.2,32.2,27.4,82,0,8,NA,1.5433332,1,8,280.8,20.6,4.922802824755,4.26595124884763,0.656851575907372,10.8102107721621,4.80308812344288,0.119714701312122,4.85624491820536,0.0665579065496429,59.5683206980969,4.922802824755,2.66453525910038e-15,81.4541064318538
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-25,24.4,33.2,27.9,84,0,8,NA,2.0577776,1,8,280.8,21.2,5.0194521779789,3.83524128378649,1.18421089419241,6.97496948837558,4.83715977036893,0.182292407609972,4.92558204563558,0.0938701323433202,54.6427386524613,4.96141232334726,0.0580398546316383,76.4926941085065
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-26,24.8,33.8,28.4,84,0,8,NA,1.5433332,1,8,280.8,21.6,5.07913933493303,3.07886187414345,2.00027746078958,3.89610761423213,4.80288114506102,0.276258189872008,4.9471445832291,0.131994751703933,49.6955940692322,5.00207746484331,0.0770618700897199,71.4906166436632
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-27,25.2,32.4,27.1,92,7,2.8,NA,1.0288888,0.35,2.8,98.28,23.6,2.03080608425739,2.03080608425739,0,8.86530152997475,2.03080608425739,0,2.03080608425739,0,54.6647879849748,2.03080608425739,0,76.4598105594058
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-28,23.2,30.4,26.2,95,46.6,3.1,NA,1.5433332,0.3875,3.1,108.81,22.2,2.03952164779048,2.03952164779048,0,50,2.03952164779048,0,2.03952164779048,0,99.2252663371843,2.03952164779048,0,121.020288911615
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-29,22.8,32.6,26.9,85,0,7.8,NA,1.5433332,0.975,7.8,273.78,19.8,4.74938047762411,4.74938047762411,-8.88178419700125e-16,45.2506195223759,4.7493804776241,6.21724893790088e-15,4.7493804776241,6.21724893790088e-15,94.4758858595602,4.7493804776241,6.21724893790088e-15,116.270908433991
"Stasiun Meteorologi Rahadi Oesman","96615",2008-06-30,24.6,30.8,26.2,91,104.1,4.7,NA,1.0288888,0.5875,4.7,164.97,22.8,3.01333484557956,3.01333484557956,0,50,3.01333484557956,0,3.01333484557956,0,100,3.01333484557956,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-01,23.8,31.5,27.1,86,0,8,NA,2.0577776,1,8,283.824,21,4.79266133915533,4.79266133915533,0,45.2073386608447,4.79266133915533,0,4.79266133915533,0,95.2073386608447,4.79266133915533,0,117.207338660845
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-02,23,31.6,26.8,81,0,6.6,NA,1.5433332,0.825,6.6,234.1548,19.2,4.16014788515203,4.16014788515203,-8.88178419700125e-16,41.0471907756926,4.16014788515203,-8.88178419700125e-16,4.16014788515203,-8.88178419700125e-16,91.0471907756926,4.16014788515203,-8.88178419700125e-16,113.047190775693
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-03,23,32.4,27.3,86,0,8,NA,1.5433332,1,8,283.824,20.2,4.84176872254724,4.84176872254724,0,36.2054220531454,4.84176872254724,0,4.84176872254724,0,86.2054220531454,4.84176872254724,0,108.205422053145
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-04,23.8,31.6,27.1,84,1.6,5.5,NA,1.5433332,0.6875,5.5,195.129,20.6,3.60003350869366,3.60003350869366,-3.10862446895044e-15,34.2053885444517,3.60003350869366,-3.10862446895044e-15,3.60003350869366,-3.10862446895044e-15,84.2053885444517,3.60003350869366,-3.10862446895044e-15,106.205388544452
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-05,24,29.6,26.4,87,0,2.2,NA,2.0577776,0.275,2.2,78.0516,21.4,1.89920371685061,1.87952869172419,0.0196750251264204,32.3258598527275,1.89920371685061,2.66453525910038e-15,1.89920371685061,2.66453525910038e-15,82.3061848276011,1.89920371685061,2.66453525910038e-15,104.306184827601
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-06,23,32.4,27.4,84,0,7.8,NA,2.0577776,0.975,7.8,276.7284,19.8,4.80238000294019,4.73842805220474,0.0639519507354569,27.5874318005228,4.80238000294019,2.66453525910038e-15,4.8023800029402,-4.44089209850063e-15,77.5038048246609,4.8023800029402,-4.44089209850063e-15,99.5038048246609
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-07,24,33.2,28.1,78,0,7.8,NA,2.0577776,0.975,7.8,276.7284,19.6,5.08068639798568,4.95326231488391,0.127424083101764,22.6341694856389,5.08068639798567,2.66453525910038e-15,5.08068639798567,2.66453525910038e-15,72.4231184266753,5.08068639798567,2.66453525910038e-15,94.4231184266753
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-08,23.6,32.6,27.8,82,0,7.8,NA,2.0577776,0.975,7.8,276.7284,20,4.91248263838543,4.67368662698063,0.238796011404806,17.9604828586583,4.8507875493581,0.061695089027336,4.91248263838543,4.44089209850063e-15,67.5106357882898,4.91248263838543,4.44089209850063e-15,89.5106357882898
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-09,24.8,31.6,26.6,90,9.4,1.8,NA,1.0288888,0.225,1.8,63.8604,22.8,1.52007041900531,1.52007041900531,0,25.840412439653,1.52007041900531,0,1.52007041900531,0,75.3905653692845,1.52007041900531,0,97.3905653692845
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-10,24,32.6,26.3,87,3.4,7.1,NA,1.5433332,0.8875,7.1,251.8938,21.4,4.46592239814079,4.43216104659394,0.0337613515468478,24.808251393059,4.45552732396954,0.0103950741712469,4.46592239814079,4.44089209850063e-15,74.3246429711437,4.46592239814079,4.44089209850063e-15,96.3246429711437
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-11,23.9,30,25.2,94,33.4,3.5,NA,1.5433332,0.4375,3.5,124.173,22.7,2.29762672840196,2.29762672840196,0,50,2.29762672840196,0,2.29762672840196,0,100,2.29762672840196,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-12,22.8,27.4,24.6,92,0.3,0,NA,1.0288888,0,0,0,21.2,0.540325810612985,0.540325810612987,-1.77635683940025e-15,49.759674189387,0.540325810612987,-1.77635683940025e-15,0.540325810612987,-1.77635683940025e-15,99.759674189387,0.540325810612987,-1.77635683940025e-15,121.759674189387
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-13,22.8,32.6,27.1,88,0,7.8,NA,2.0577776,0.975,7.8,276.7284,20.4,4.75353542671439,4.75353542671439,1.77635683940025e-15,45.0061387626726,4.75353542671439,1.77635683940025e-15,4.75353542671439,1.77635683940025e-15,95.0061387626726,4.75353542671439,1.77635683940025e-15,117.006138762673
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-14,23,32.4,27.8,82,0,6.3,NA,2.0577776,0.7875,6.3,223.5114,19.4,4.166547735815,4.166547735815,8.88178419700125e-16,40.8395910268576,4.166547735815,8.88178419700125e-16,4.166547735815,8.88178419700125e-16,90.8395910268576,4.166547735815,8.88178419700125e-16,112.839591026858
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-15,23.4,30.4,26,86,0,3.4,NA,2.0577776,0.425,3.4,120.6252,20.6,2.53979301322342,2.53979301322342,-4.44089209850063e-16,38.2997980136342,2.53979301322342,6.66133814775094e-15,2.53979301322342,6.66133814775094e-15,88.2997980136342,2.53979301322342,6.66133814775094e-15,110.299798013634
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-16,24,30.2,26.9,85,0,0,NA,2.0577776,0,0,0,21,0.951739486679624,0.951739486679621,2.66453525910038e-15,37.3480585269546,0.951739486679628,-4.44089209850063e-15,0.951739486679628,-4.44089209850063e-15,87.3480585269546,0.951739486679628,-4.44089209850063e-15,109.348058526955
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-17,23.4,32.4,27.7,81,0,7.8,NA,2.0577776,0.975,7.8,276.7284,19.6,4.96909602134776,4.96909602134776,2.66453525910038e-15,32.3789625056068,4.96909602134776,2.66453525910038e-15,4.96909602134777,-4.44089209850063e-15,82.3789625056068,4.96909602134777,-4.44089209850063e-15,104.378962505607
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-18,23.6,30.4,26.8,88,0,7.8,NA,1.5433332,0.975,7.8,276.7284,21.2,4.66379667204888,4.60212925275236,0.0616674192965219,27.7768332528545,4.66379667204888,-8.88178419700125e-16,4.66379667204887,6.21724893790088e-15,77.7151658335579,4.66379667204887,6.21724893790088e-15,99.7151658335579
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-19,24.2,31.4,27.4,87,15,7.4,NA,1.5433332,0.925,7.4,262.5372,21.6,4.59895876080902,4.59895876080902,0,38.1778744920454,4.59895876080902,0,4.59895876080902,0,88.1162070727489,4.59895876080902,0,110.116207072749
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-20,23.8,30.2,26.6,85,2,3.4,NA,1.5433332,0.425,3.4,120.6252,20.8,2.52571484649982,2.52571484649982,-1.33226762955019e-15,37.6521596455456,2.52571484649982,-1.33226762955019e-15,2.52571484649982,-1.33226762955019e-15,87.5904922262491,2.52571484649982,-1.33226762955019e-15,109.590492226249
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-21,23.8,30.4,26.7,88,3,3.1,NA,1.5433332,0.3875,3.1,109.9818,21.4,2.30158993182909,2.30158993182909,0,38.3505697137165,2.30158993182909,0,2.30158993182909,0,88.28890229442,2.30158993182909,0,110.28890229442
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-22,23,31.2,26.5,86,0,5.9,NA,1.5433332,0.7375,5.9,209.3202,20.2,3.79706578088262,3.79706578088263,-1.33226762955019e-15,34.5535039328339,3.79706578088262,5.77315972805081e-15,3.79706578088262,5.77315972805081e-15,84.4918365135374,3.79706578088262,5.77315972805081e-15,106.491836513537
"Stasiun Meteorologi Rahadi Oesman","96615",2008-07-23,23,30.5,26.4,86,0,0,NA,1.5433332,0,0,0,20.2,0.79346220043066,0.785615777291454,0.0078464231392058,33.7678881555424,0.79346220043066,-3.33066907387547e-16,0.793462200430653,6.77236045021345e-15,83.6983743131067,0.793462200430653,6.77236045021345e-15,105.698374313107
